compound_name,replicate,dose,masked,index
GDSC2:1032,1,2.0,F,9
GDSC2:1032,1,0.632511068943707,F,9
GDSC2:1032,1,0.200035126168155,F,9
GDSC2:1032,1,0.0632622157394545,F,9
GDSC2:1032,1,0.020007025850554902,F,9
GDSC2:1032,1,0.006327332653559421,F,9
GDSC2:1032,1,0.00200105397013264,F,9
GDSC2:1032,1,2.0,F,8
GDSC2:1032,1,0.632511068943707,F,8
GDSC2:1032,1,0.200035126168155,F,8
GDSC2:1032,1,0.0632622157394545,F,8
GDSC2:1032,1,0.020007025850554902,F,8
GDSC2:1032,1,0.006327332653559421,F,8
GDSC2:1032,1,0.00200105397013264,F,8
GDSC2:1032,2,2.0,F,9
GDSC2:1032,2,0.632511068943707,F,9
GDSC2:1032,2,0.200035126168155,F,9
GDSC2:1032,2,0.0632622157394545,F,9
GDSC2:1032,2,0.020007025850554902,F,9
GDSC2:1032,2,0.006327332653559421,F,9
GDSC2:1032,2,0.00200105397013264,F,9
GDSC2:1032,2,2.0,F,8
GDSC2:1032,2,0.632511068943707,F,8
GDSC2:1032,2,0.200035126168155,F,8
GDSC2:1032,2,0.0632622157394545,F,8
GDSC2:1032,2,0.020007025850554902,F,8
GDSC2:1032,2,0.006327332653559421,F,8
GDSC2:1032,2,0.00200105397013264,F,8
GDSC2:1032,3,2.0,F,8
GDSC2:1032,3,0.632511068943707,F,8
GDSC2:1032,3,0.200035126168155,F,8
GDSC2:1032,3,0.0632622157394545,F,8
GDSC2:1032,3,0.020007025850554902,F,8
GDSC2:1032,3,0.006327332653559421,F,8
GDSC2:1032,3,0.00200105397013264,F,8
GDSC2:1032,4,2.0,F,8
GDSC2:1032,4,0.632511068943707,F,8
GDSC2:1032,4,0.200035126168155,F,8
GDSC2:1032,4,0.0632622157394545,F,8
GDSC2:1032,4,0.020007025850554902,F,8
GDSC2:1032,4,0.006327332653559421,F,8
GDSC2:1032,4,0.00200105397013264,F,8
GDSC2:1032,3,2.0,F,9
GDSC2:1032,3,0.632511068943707,F,9
GDSC2:1032,3,0.200035126168155,F,9
GDSC2:1032,3,0.0632622157394545,F,9
GDSC2:1032,3,0.020007025850554902,F,9
GDSC2:1032,3,0.006327332653559421,F,9
GDSC2:1032,3,0.00200105397013264,F,9
GDSC2:1032,4,0.632511068943707,F,9
GDSC2:1032,4,0.200035126168155,F,9
GDSC2:1032,4,0.0632622157394545,F,9
GDSC2:1032,4,0.020007025850554902,F,9
GDSC2:1032,4,0.006327332653559421,F,9
GDSC2:1032,4,0.00200105397013264,F,9
GDSC2:1032,4,2.0,F,9
GDSC2:1032,5,0.632511068943707,F,9
GDSC2:1032,5,0.200035126168155,F,9
GDSC2:1032,5,0.0632622157394545,F,9
GDSC2:1032,5,0.020007025850554902,F,9
GDSC2:1032,5,0.006327332653559421,F,9
GDSC2:1032,5,0.00200105397013264,F,9
GDSC2:1032,1,2.0,F,12
GDSC2:1032,1,0.632511068943707,F,12
GDSC2:1032,1,0.200035126168155,F,12
GDSC2:1032,1,0.0632622157394545,F,12
GDSC2:1032,1,0.020007025850554902,F,12
GDSC2:1032,1,0.006327332653559421,F,12
GDSC2:1032,1,0.00200105397013264,F,12
GDSC2:1032,1,2.0,F,2
GDSC2:1032,1,0.632511068943707,F,2
GDSC2:1032,1,0.200035126168155,F,2
GDSC2:1032,1,0.0632622157394545,F,2
GDSC2:1032,1,0.020007025850554902,F,2
GDSC2:1032,1,0.006327332653559421,F,2
GDSC2:1032,1,0.00200105397013264,F,2
GDSC2:1032,2,2.0,F,2
GDSC2:1032,2,0.632511068943707,F,2
GDSC2:1032,2,0.200035126168155,F,2
GDSC2:1032,2,0.0632622157394545,F,2
GDSC2:1032,2,0.020007025850554902,F,2
GDSC2:1032,2,0.006327332653559421,F,2
GDSC2:1032,2,0.00200105397013264,F,2
GDSC2:1032,1,2.0,F,10
GDSC2:1032,1,0.632511068943707,F,10
GDSC2:1032,1,0.200035126168155,F,10
GDSC2:1032,1,0.0632622157394545,F,10
GDSC2:1032,1,0.020007025850554902,F,10
GDSC2:1032,1,0.006327332653559421,F,10
GDSC2:1032,1,0.00200105397013264,F,10
GDSC2:1032,5,2.0,F,9
GDSC2:1032,6,0.632511068943707,F,9
GDSC2:1032,6,0.200035126168155,F,9
GDSC2:1032,6,0.0632622157394545,F,9
GDSC2:1032,6,0.020007025850554902,F,9
GDSC2:1032,6,0.00200105397013264,F,9
GDSC2:1032,6,2.0,F,9
GDSC2:1032,7,0.632511068943707,F,9
GDSC2:1032,7,0.200035126168155,F,9
GDSC2:1032,7,0.0632622157394545,F,9
GDSC2:1032,7,0.020007025850554902,F,9
GDSC2:1032,7,0.00200105397013264,F,9
GDSC2:1032,7,2.0,F,9
GDSC2:1032,8,0.632511068943707,F,9
GDSC2:1032,8,0.200035126168155,F,9
GDSC2:1032,8,0.0632622157394545,F,9
GDSC2:1032,8,0.020007025850554902,F,9
GDSC2:1032,6,0.006327332653559421,F,9
GDSC2:1032,8,0.00200105397013264,F,9
GDSC2:1032,5,2.0,F,8
GDSC2:1032,5,0.200035126168155,F,8
GDSC2:1032,5,0.0632622157394545,F,8
GDSC2:1032,5,0.020007025850554902,F,8
GDSC2:1032,5,0.006327332653559421,F,8
GDSC2:1032,5,0.00200105397013264,F,8
GDSC2:1032,6,2.0,F,8
GDSC2:1032,5,0.632511068943707,F,8
GDSC2:1032,6,0.200035126168155,F,8
GDSC2:1032,6,0.0632622157394545,F,8
GDSC2:1032,6,0.020007025850554902,F,8
GDSC2:1032,7,2.0,F,8
GDSC2:1032,6,0.632511068943707,F,8
GDSC2:1032,7,0.200035126168155,F,8
GDSC2:1032,7,0.0632622157394545,F,8
GDSC2:1032,7,0.020007025850554902,F,8
GDSC2:1032,1,2.0,F,1
GDSC2:1032,1,0.632511068943707,F,1
GDSC2:1032,1,0.200035126168155,F,1
GDSC2:1032,1,0.0632622157394545,F,1
GDSC2:1032,1,0.020007025850554902,F,1
GDSC2:1032,1,0.006327332653559421,F,1
GDSC2:1032,1,0.00200105397013264,F,1
GDSC2:1032,1,2.0,F,13
GDSC2:1032,1,0.632511068943707,F,13
GDSC2:1032,1,0.200035126168155,F,13
GDSC2:1032,1,0.0632622157394545,F,13
GDSC2:1032,1,0.020007025850554902,F,13
GDSC2:1032,1,0.006327332653559421,F,13
GDSC2:1032,1,0.00200105397013264,F,13
GDSC2:1032,1,2.0,F,11
GDSC2:1032,1,0.632511068943707,F,11
GDSC2:1032,1,0.200035126168155,F,11
GDSC2:1032,1,0.0632622157394545,F,11
GDSC2:1032,1,0.020007025850554902,F,11
GDSC2:1032,1,0.006327332653559421,F,11
GDSC2:1032,1,0.00200105397013264,F,11
GDSC2:1032,1,2.0,F,6
GDSC2:1032,1,0.632511068943707,F,6
GDSC2:1032,1,0.200035126168155,F,6
GDSC2:1032,1,0.0632622157394545,F,6
GDSC2:1032,1,0.020007025850554902,F,6
GDSC2:1032,1,0.006327332653559421,F,6
GDSC2:1032,1,0.00200105397013264,F,6
GDSC2:1032,1,2.0,F,4
GDSC2:1032,1,0.632511068943707,F,4
GDSC2:1032,1,0.200035126168155,F,4
GDSC2:1032,1,0.0632622157394545,F,4
GDSC2:1032,1,0.020007025850554902,F,4
GDSC2:1032,1,0.006327332653559421,F,4
GDSC2:1032,1,0.00200105397013264,F,4
GDSC2:1032,1,2.0,F,5
GDSC2:1032,1,0.632511068943707,F,5
GDSC2:1032,1,0.200035126168155,F,5
GDSC2:1032,1,0.0632622157394545,F,5
GDSC2:1032,1,0.020007025850554902,F,5
GDSC2:1032,1,0.006327332653559421,F,5
GDSC2:1032,1,0.00200105397013264,F,5
GDSC2:1032,8,2.0,F,9
GDSC2:1032,9,0.632511068943707,F,9
GDSC2:1032,9,0.200035126168155,F,9
GDSC2:1032,9,0.0632622157394545,F,9
GDSC2:1032,9,0.020007025850554902,F,9
GDSC2:1032,7,0.006327332653559421,F,9
GDSC2:1032,9,0.00200105397013264,F,9
GDSC2:1032,10,0.632511068943707,F,9
GDSC2:1032,10,0.200035126168155,F,9
GDSC2:1032,10,0.0632622157394545,F,9
GDSC2:1032,10,0.020007025850554902,F,9
GDSC2:1032,8,0.006327332653559421,F,9
GDSC2:1032,10,0.00200105397013264,F,9
GDSC2:1032,9,2.0,F,9
GDSC2:1032,11,0.632511068943707,F,9
GDSC2:1032,11,0.200035126168155,F,9
GDSC2:1032,11,0.020007025850554902,F,9
GDSC2:1032,9,0.006327332653559421,F,9
GDSC2:1032,11,0.00200105397013264,F,9
GDSC2:1032,8,2.0,F,8
GDSC2:1032,7,0.632511068943707,F,8
GDSC2:1032,8,0.200035126168155,F,8
GDSC2:1032,8,0.0632622157394545,F,8
GDSC2:1032,8,0.020007025850554902,F,8
GDSC2:1032,6,0.006327332653559421,F,8
GDSC2:1032,6,0.00200105397013264,F,8
GDSC2:1032,9,2.0,F,8
GDSC2:1032,8,0.632511068943707,F,8
GDSC2:1032,9,0.200035126168155,F,8
GDSC2:1032,9,0.0632622157394545,F,8
GDSC2:1032,9,0.020007025850554902,F,8
GDSC2:1032,7,0.006327332653559421,F,8
GDSC2:1032,7,0.00200105397013264,F,8
GDSC2:1032,10,2.0,F,8
GDSC2:1032,9,0.632511068943707,F,8
GDSC2:1032,10,0.200035126168155,F,8
GDSC2:1032,10,0.0632622157394545,F,8
GDSC2:1032,10,0.020007025850554902,F,8
GDSC2:1032,8,0.006327332653559421,F,8
GDSC2:1032,8,0.00200105397013264,F,8
GDSC2:1032,11,2.0,F,8
GDSC2:1032,10,0.632511068943707,F,8
GDSC2:1032,11,0.200035126168155,F,8
GDSC2:1032,11,0.0632622157394545,F,8
GDSC2:1032,9,0.00200105397013264,F,8
GDSC2:1032,12,0.632511068943707,F,9
GDSC2:1032,12,0.020007025850554902,F,9
GDSC2:1032,12,0.00200105397013264,F,9
GDSC2:1032,13,0.632511068943707,F,9
GDSC2:1032,10,2.0,F,9
GDSC2:1032,14,0.632511068943707,F,9
GDSC2:1032,11,0.0632622157394545,F,9
GDSC2:1032,13,0.020007025850554902,F,9
GDSC2:1032,13,0.00200105397013264,F,9
GDSC2:1032,12,2.0,F,8
GDSC2:1032,11,0.632511068943707,F,8
GDSC2:1032,12,0.200035126168155,F,8
GDSC2:1032,12,0.0632622157394545,F,8
GDSC2:1032,11,0.020007025850554902,F,8
GDSC2:1032,9,0.006327332653559421,F,8
GDSC2:1032,10,0.00200105397013264,F,8
GDSC2:1032,13,2.0,F,8
GDSC2:1032,12,0.632511068943707,F,8
GDSC2:1032,13,0.200035126168155,F,8
GDSC2:1032,13,0.0632622157394545,F,8
GDSC2:1032,12,0.020007025850554902,F,8
GDSC2:1032,11,0.00200105397013264,F,8
GDSC2:1032,1,10.0,F,9
GDSC2:1032,1,3.162555344718529,F,9
GDSC2:1032,1,1.00017563084078,F,9
GDSC2:1032,1,0.31631107869727304,F,9
GDSC2:1032,1,0.10003512925277401,F,9
GDSC2:1032,1,0.031636663267797106,F,9
GDSC2:1032,1,0.0100052698506632,F,9
GDSC2:1032,2,10.0,F,9
GDSC2:1032,2,3.162555344718529,F,9
GDSC2:1032,2,1.00017563084078,F,9
GDSC2:1032,2,0.031636663267797106,F,9
GDSC2:1032,3,10.0,F,9
GDSC2:1032,3,3.162555344718529,F,9
GDSC2:1032,3,0.031636663267797106,F,9
GDSC2:1032,1,10.0,F,8
GDSC2:1032,1,3.162555344718529,F,8
GDSC2:1032,1,1.00017563084078,F,8
GDSC2:1032,1,0.31631107869727304,F,8
GDSC2:1032,1,0.10003512925277401,F,8
GDSC2:1032,1,0.031636663267797106,F,8
GDSC2:1032,1,0.0100052698506632,F,8
GDSC2:1032,2,10.0,F,8
GDSC2:1032,2,3.162555344718529,F,8
GDSC2:1032,2,1.00017563084078,F,8
GDSC2:1032,2,0.31631107869727304,F,8
GDSC2:1032,2,0.10003512925277401,F,8
GDSC2:1032,2,0.031636663267797106,F,8
GDSC2:1032,2,0.0100052698506632,F,8
GDSC2:1032,1,10.0,F,2
