cell_line_name,compound_name,ec50,slope,upper_asymptote,lower_asymptote
ACH-000706,GDSC1:1,0.04094146681056027,7.356612528138193,0.811380866301414,0.6239715021103532
ACH-000441,GDSC1:1,1.8796082560244865e+109,0.03461915964778388,1.001657247636212,-43.336973145661105
ACH-000052,GDSC1:164,0.7477733541406177,2.1196743388916914,1.0009577130847973,0.4951787341721479
ACH-000585,GDSC1:164,1.3009829277680514,1.9173064864221607,0.9775800776489516,0.8703921933055141
ACH-000552,GDSC1:164,0.5458776672352406,0.7634574359418587,1.039466383211097,0.26903397758097225
ACH-000706,GDSC1:164,0.0018509815373967192,0.624273523228275,2.520094175343334,0.6637475643556584
ACH-000425,GDSC1:164,2342.547098937237,0.3820341040695724,1.0359812269102948,-5.557174847451936
ACH-000788,GDSC1:164,357.8955302362797,0.30881010935803915,0.982251217681602,-1.3461178533757392
ACH-000805,GDSC1:164,0.4397321626188214,1.5459431102732677,0.9650816696498556,0.10211487735872388
ACH-000580,GDSC1:164,22.184357892735186,3.0344708244083787,0.9954232854337473,-40.416044234493604
ACH-000441,GDSC1:164,0.11578177717844428,3.4805362887810425,1.0078375740108316,0.6748608438824226
ACH-000810,GDSC1:164,0.4263712012920185,1.9336913514214884,0.9233002372235186,0.7767072171356806
ACH-000052,GDSC1:190,11.70350823419851,3.0315299520553247,0.9788897806445792,0.114441963100497
ACH-000585,GDSC1:190,2.8479191644213397,1.5929137931118675,0.6546189569580292,0.2313629093977871
ACH-000552,GDSC1:190,0.8295484708926246,1.0785679544769615,0.9937487618017136,0.1680839159554512
ACH-000706,GDSC1:190,2.8202726881561376e+16,0.3668585587778085,0.7922342171559159,-5.313679555903462
ACH-000425,GDSC1:190,1980.8997046352133,1.1467498385688906,0.8838427691588729,-29.50764758285572
ACH-000788,GDSC1:190,1.8840309085299225,1.9243185910063807,0.8128778328411499,0.17349451549310696
ACH-000805,GDSC1:190,1.4945602271950345,0.92842809989412,1.2205204831647714,0.12552072131178907
ACH-000580,GDSC1:190,0.873375574729288,13.801608235548663,0.9235223824100424,0.7777359416538229
ACH-000441,GDSC1:190,1.1665068730238266,0.6721178333867318,1.2252245124730656,0.3898896862613659
ACH-000810,GDSC1:190,0.9503669107329956,1.9216347692189084,0.904499512699234,0.27570440799585577
ACH-000304,GDSC1:190,2.2570749122019382,1.475914505748728,0.7271496492872084,0.4552609420980671
ACH-000052,GDSC1:1008,0.06858311760754479,21.170616078335303,0.9918646233405812,0.8163278776992781
ACH-000210,GDSC1:1008,0.07912559454145675,0.6684406210769217,0.9796391570156436,0.7239126536888469
ACH-000585,GDSC1:1008,0.2764998453969189,3.3190378112423597,1.0002195279325379,0.5879828283900352
ACH-000552,GDSC1:1008,0.029565386339673105,1.7469642904969622,0.934006594423625,0.6294094218520812
ACH-000706,GDSC1:1008,0.03481903050457828,19.679484767815808,0.8502189421621087,0.7957374043953354
ACH-000788,GDSC1:1008,0.05717774067342655,10.36183062193911,1.0000237061892845,0.8605555233233133
ACH-000580,GDSC1:1008,1.421824238075383,2.261804315086154,0.9746443453873572,-8.335572370155916
ACH-000441,GDSC1:1008,0.2661095184327945,5.156807521050029,0.9987740166291006,0.4524980355662883
ACH-000810,GDSC1:1008,0.2482335099642954,5.2530684173688265,0.9978211610205246,0.33722597517244873
ACH-000304,GDSC1:1008,77.04572304952242,1.2222306496418132,0.906218306789599,-101.82061738870323
ACH-000052,GDSC1:1009,0.947542520336859,13.343965633793786,0.9962259871182652,0.7798612534017327
ACH-000706,GDSC1:1009,3.9670663149953316,2.2268068809245456,0.9025497297767217,0.713405374594803
ACH-000425,GDSC1:1009,8.418707023904198e+47,0.13006293607887087,1.0002513241559259,-2307.850236941539
ACH-000788,GDSC1:1009,64.41524271455822,1.4590433186409708,0.9876898683774415,-3.6802179525647687
ACH-000580,GDSC1:1009,3.0061736316600407e+44,0.07897497834584255,1.0527446224566352,-273.54735024681963
ACH-000441,GDSC1:1009,19.66185414105399,2.167477476852715,0.9965448181301936,0.2345272338425875
ACH-000810,GDSC1:1009,5.338061706425616e+34,0.4054066154640996,0.9578160796727048,-28068.475544257817
ACH-000304,GDSC1:1009,6.544469761742173e+37,0.17219475743286772,0.812984160789652,-95.4661683318252
ACH-000052,GDSC1:1032,0.2308384703422252,0.625479646036349,1.006975805885014,0.9518305705452764
ACH-000210,GDSC1:1032,0.15440542217733433,12.70009463638054,0.9786262827239668,0.9376059178680456
