entrez_id,symbol,CRISPR_depCL_frac,CRISPR_strong_depCL_count,RNAi_depCL_frac,RNAi_strong_depCL_count,CRISPR_min_gene_effect,CRISPR_min_gene_effect_zscore,RNAi_min_gene_effect,RNAi_min_gene_effect_zscore,CRISPR_Mean,CRISPR_Variance,CRISPR_Skewness,RNAi_Mean,RNAi_Variance,RNAi_Skewness,CRISPR_PanDependency,RNAi_PanDependency,CRISPR_LRT,RNAi_LRT,CRISPR_Predictive_Accuracy,RNAi_Predictive_Accuracy
344752,AADACL2 ,0.0,0.0,0.0035087719298245,0.0,-0.5553977715694587,-4.920101549989096,-1.08054597288,-4.847808809766551,0.0088465983772612,0.0131518345101054,0.5346914389589716,-0.1153175220806434,0.0396432509794953,-0.2605649117213664,False,False,168.889301770349,6.69562427654799,0.3033810630679101,0.1211629499983053
126767,AADACL3 ,0.0,0.0,,,-0.36371935888342,-3.834987851481346,,,0.0509236814682549,0.0116901686205379,0.4665719627880021,,,,False,,125.748457889784,,0.0124699560664048,
343066,AADACL4 ,0.0,0.0,0.0,0.0,-0.4496170870571456,-5.315688000450121,-0.578644550649,-3.3538184479202187,0.0479732730455514,0.008762437862065,-0.0751156444272507,0.0016885138439289,0.0299416363820846,-0.1137854583548073,False,False,122.661661610968,12.0913601038963,0.0879676461843564,0.1522128910799673
51166,AADAT ,0.0,0.0,0.0014084507042253,0.0,-0.6733403231707891,-5.957917512182445,-0.63196667724,-3.5745719339007094,-0.0503345038463702,0.0109344069823062,-0.2169856729376623,0.0824643507081731,0.0399459297012691,0.0078719611683117,False,False,75.2863631291252,12.5401234974598,0.127594175767285,0.295557800231872
79719,AAGAB ,0.0017167381974248,0.0,0.0,0.0,-0.6489084018775733,-4.888124220970667,-0.571452824763,-3.1906510540122706,0.0268066195085481,0.0191092076219254,0.7923308587268936,-0.0887523016147767,0.0228874241889722,0.0143912823780676,False,False,169.74747272291,6.99986878813081,0.4312075210535874,0.2677129534175309
22848,AAK1 ,0.0068669527896995,0.0,0.0,0.0,-0.6550379527138687,-4.86453069265067,-0.286673700137,-3.099001020582354,-0.1406722334333992,0.0111805234659225,-0.1548545214748793,0.0789059310532397,0.0139161961720481,0.3568404153023858,False,False,66.6777722088771,33.0440591325471,0.2741512813271781,0.2373792092350905
28971,AAMDC ,0.0025751072961373,1.0,0.0025906735751295,0.0,-1.3902178330793549,-13.078858932287767,-0.558698568518,-3.475236685066103,-0.0404306963822506,0.0106510116336042,-1.9607039123160763,-0.058069197547396,0.0207521871019591,0.0722628448313485,False,False,274.745029045115,19.2715442333719,0.1457565821269325,0.3737828340851105
14,AAMP ,0.975107296137339,896.0,0.3366666666666666,67.0,-2.529846562659945,-4.647421332524935,-2.02797244755,-4.996465792949328,-1.064717649463551,0.0993865427434989,-0.2224003812581042,-0.4847682748167609,0.0953939739105325,-0.7541353686881472,True,False,22.013744877824,50.3592604150554,0.3774402027134279,0.4514270681888427
15,AANAT ,0.0094420600858369,0.0,0.0,0.0,-0.7150427089178937,-5.51880015918232,-0.584571168822,-3.8636571816500593,-0.1146990741317933,0.0118334255939896,-0.2034230819423524,-0.0057630038799504,0.0224425461959434,0.132911478654492,False,False,83.2042528460038,34.1089329877661,0.1745273466239393,0.4393198816615915
25980,AAR2 ,0.007725321888412,0.0,0.0029154518950437,0.0,-0.611488267231197,-4.5895593026964425,-0.6849439523909999,-3.486414611636088,-0.0442515209649416,0.0152751942839225,-0.5344830980959001,-0.0020021717202811,0.0383715461487723,0.1604435629294027,False,False,97.0543386746544,3.97990904413732,0.2696924691252867,0.2795196648072923
441376,AARD ,0.0163090128755364,1.0,0.0,0.0,-0.7856632290618839,-5.261396609130103,-0.307799577126,-3.629999043713426,-0.1677673785597179,0.0137920389916314,0.1746055185094034,0.260057403955886,0.0244717437987638,0.0196671268784003,False,False,182.790592101743,9.35904373513745,0.2158062018886537,0.222385287079933
16,AARS1 ,1.0,1162.0,,,-3.817402961500034,-4.596378540682153,,,-2.117170754598245,0.1368311258848665,0.2847078900632876,,,,True,,32.6069622792519,,0.1814559793614256,
57505,AARS2 ,0.5399141630901287,148.0,0.0109689213893967,0.0,-1.691931523518961,-4.777851664623533,-0.6756571041949999,-3.091693085117637,-0.4948089477722537,0.062778642039662,-0.6434024345357516,-0.1004858910097693,0.0346099948348866,-0.2404419433646539,True,False,70.8760697601086,11.6904980653621,0.5346256654742811,0.1771301153288607
80755,AARSD1 ,0.0214592274678111,0.0,,,-0.7673240951716415,-4.902740528878629,,,-0.1887607381913936,0.0139259242962184,-0.1405682604847774,,,,False,,56.5093196930657,,0.1499561261902867,
132949,AASDH ,0.0008583690987124,0.0,0.0036563071297989,0.0,-1.1684434235420629,-9.378624194435572,-0.7026753888680001,-3.73649315008724,-0.0418745057034921,0.0144290341733509,-0.1978364101160346,0.0266104440373414,0.0380949294175141,0.0262422299298535,False,False,174.800851037501,10.3555454927257,0.2417343486096419,0.3003164522848139
60496,AASDHPPT ,0.392274678111588,69.0,0.0,0.0,-1.4441685767486905,-4.232607491518954,-0.4495732219659999,-3.290154424597092,-0.3848412220684689,0.0626389373705911,-0.4674571069708712,0.0984763208382279,0.0277464276177138,-0.1024439431000112,False,False,36.5866699333767,1.0682238866201,0.4453392306945463,0.2161537069006039
10157,AASS ,0.0008583690987124,0.0,0.0,0.0,-0.6213027458694613,-5.637287727163117,-0.714020685775,-4.344107464386643,0.0427030367214152,0.0138740520493938,0.7808872382672831,-0.0554884560972687,0.0229801547690433,-0.0520158675138485,False,False,301.069814019315,10.4090948028836,0.1934678247824386,0.1159448308155805
26574,AATF ,0.938197424892704,660.0,0.0746478873239436,3.0,-1.6411432673398991,-3.3292479126639174,-1.3472069351499998,-5.604114238435156,-0.8437463917865716,0.0573662930330428,0.3201577342645635,-0.2953593324553738,0.0352282997954788,-0.5013521710664748,True,False,66.0336631817692,35.6309618990942,0.3479888991577315,0.2313038170574576
9625,AATK ,0.0283261802575107,0.0,0.0098870056497175,0.0,-0.6811158435828322,-4.118316717210399,-0.798283699729,-3.371979946460209,-0.1509254283310268,0.0165738826328141,-0.1963508469548985,-0.1711553140812323,0.034589393812731,-0.0189583860779466,False,False,85.3972433461809,11.6354541168631,0.188034678404232,0.1903037644151343
18,ABAT ,0.0008583690987124,0.0,0.0,0.0,-0.4735646436232196,-3.993065977701896,-0.706314608652,-3.829658231779796,-0.0320889663628667,0.0122236411182697,0.1796158920657671,-0.025706724790201,0.0315844933388545,0.2340010943096664,False,False,102.912292206614,15.1264653685951,0.1019297335637188,0.2020453780834559
19,ABCA1 ,0.0,0.0,0.0112676056338028,0.0,-0.449945698776754,-4.438538084006657,-0.8348929510330001,-3.444545632230015,-0.0139773611104389,0.0096478379020338,0.3101008486755184,-0.116856409663071,0.0434539447319379,0.2203007681002518,False,False,121.58116288836,43.7209436988599,0.1664328301763109,0.3258463117237681
10349,ABCA10 ,0.0008583690987124,0.0,0.0,0.0,-0.6101350188637485,-5.0950222959798666,-0.707957968202,-3.4598991472997382,0.0001846216662262,0.0143490290396886,-0.0215063656973479,-0.1385950226306106,0.0270801783211359,0.0908724343717082,False,False,77.3662753300566,11.387825062753,0.0829725025806592,0.207796373944035
26154,ABCA12 ,0.0,0.0,0.0,0.0,-0.541088368628013,-4.2087260846081564,-0.727752594284,-3.6899114016605705,-0.0072920989835526,0.0160860622766804,0.1876763647457186,-0.0741687413396451,0.0313740620804817,0.04758584995735,False,False,108.007347425617,5.67042167840867,0.1488630496944797,0.2091488958593454
154664,ABCA13 ,0.0017167381974248,0.0,0.0,0.0,-0.6496679960217475,-6.808323733676577,-0.581673967335,-4.101174903807547,-0.0193366098576298,0.0085715126182998,-0.4925116850763383,0.0882077867551806,0.0266796246576525,-0.2090261580175321,False,False,87.4377983832928,42.2743947709436,0.1309035550389479,0.2889882360240476
20,ABCA2 ,0.0025751072961373,0.0,0.0,0.0,-0.7098588718650838,-6.669007355045818,-0.5593288525819999,-4.108244292127576,-0.014575511897353,0.010869292561648,-0.1891293102774621,-0.0095912186617452,0.0179059932626521,0.061657785297627,False,False,85.4671321904154,21.9013303651504,0.171194107537728,0.1846337905124511
21,ABCA3 ,0.0,0.0,0.0,0.0,-0.5656884393884976,-5.127419680773151,-0.540239084231,-3.0341034791355,0.0140641940029391,0.0127846171745556,-0.0294674184405954,-0.0181587333749677,0.0296083304861794,0.1565047614760575,False,False,80.756625177836,38.0793046354951,0.1032863771351377,0.1916642622350322
24,ABCA4 ,0.0257510729613733,0.0,0.0,0.0,-0.6628745874011037,-3.526637341905469,-0.693419209544,-3.975307685393602,-0.1667457157578412,0.0197909844963385,0.3387864117954284,0.0299022744131291,0.033107107013952,0.0918169352245519,False,False,82.107859197135,26.0637099843473,0.4029528884935073,0.3065943455921439
23461,ABCA5 ,0.0017167381974248,0.0,0.0,0.0,-0.6806273532448073,-5.728744273916561,-0.570800212547,-3.9359836171066775,-0.0225034317335946,0.0131976461895816,-0.8105421084323364,0.0839651650506214,0.0276735484109924,0.1746077774616891,False,False,134.285943431319,33.2688382427801,0.2929194386931931,0.1770808353559257
23460,ABCA6 ,0.0,0.0,0.0,0.0,-0.6137212937970856,-4.766948191796561,-0.778976326304,-6.898621723661002,0.0337535265169756,0.0184486632524819,0.3751413953493638,0.0030682811376662,0.0128510433355139,-0.0559840630264242,False,False,91.1514361855725,109.847272222096,0.2203003873483445,0.147412429534436
10347,ABCA7 ,0.0008583690987124,0.0,0.0,0.0,-0.4016018108914067,-4.130039692127585,-0.650727391233,-5.209824618123886,0.0420181149763793,0.0115375511342719,-0.2348348627043091,0.0321265086962013,0.0171794549539613,-0.2217371257099251,False,False,61.6713125936894,44.6016863836952,0.0911084072682091,0.2481265002926211
10351,ABCA8 ,0.0008583690987124,0.0,0.0,0.0,-0.4470460583539317,-3.827391291818509,-0.650946454601,-5.219204071708824,-0.0270537291049201,0.0120414001339336,-0.125208916977174,0.0429349674808667,0.0176751034127595,-0.0889268797259903,False,False,48.5270782317127,30.3248365041644,0.1309062454198256,0.2246424060483848
10350,ABCA9 ,0.0,0.0,0.0,0.0,-0.6321627945032061,-5.9744580972819605,-0.471576361053,-4.1319500291669495,0.062435754848479,0.0135167009372817,0.9686818591240328,0.074943073622409,0.0174944824739084,-0.0968770148364302,False,False,228.038405381031,30.3717795102058,0.3390702369599898,0.1425464172090138
5243,ABCB1 ,0.0034334763948497,1.0,0.0014084507042253,0.0,-1.0210029875536235,-7.66804953391196,-0.7409106367199999,-6.132914485505609,-0.0960525186738348,0.0145501387389213,0.385730355234152,0.0454774533526565,0.016441446991903,0.0834906528376256,False,False,180.360843972049,62.3664974808635,0.1381714838435578,0.1512387313279148
23456,ABCB10 ,0.0283261802575107,1.0,0.0070422535211267,0.0,-0.9687831586940188,-5.291826233786067,-0.823533906591,-4.083853742215817,-0.1514219853367182,0.0238570564268486,-0.2849530130739011,-0.0722407864539475,0.0338437488620584,-0.3053313519991878,False,False,45.570593944349,44.9436840148026,0.0811413180940256,0.1122733235710978
8647,ABCB11 ,0.0,0.0,0.0028169014084507,0.0,-0.5419598198786388,-5.046752063495406,-0.7816619048800001,-4.533983706410165,-0.0165357442320938,0.010839169287524,-0.1071679466092121,-0.0679720341214141,0.0247775953304676,-0.0826173827099057,False,False,53.2636787505737,62.6607727017986,0.1288687319351404,0.1951463977572739
5244,ABCB4 ,0.0008583690987124,0.0,0.0028248587570621,0.0,-0.7342820456974909,-6.055255182509176,-0.697336603532,-3.830787586332694,-0.0345154068269084,0.0133549285091103,0.3281632361815643,-0.0924503074098496,0.0249328169322525,-0.0662993433842436,False,False,117.478618981652,34.3658742766473,0.2195131686655323,0.2137118455139798
340273,ABCB5 ,0.0060085836909871,1.0,0.0098591549295774,1.0,-1.5979000370152707,-10.887817675908586,-0.863949319182,-3.528111977332536,-0.0214874598458469,0.0209632253503913,-1.3452513230225882,-0.0297623471119199,0.0559038972096871,0.0253967303576792,False,False,312.423151858544,17.0409141192707,0.1226155668057767,0.1928295756407914
10058,ABCB6 ,0.0008583690987124,0.0,0.0,0.0,-1.0633591744533468,-10.505121701290804,-0.429348873963,-3.7767999978574633,-0.0015867926387248,0.0102155245772224,-1.2928180546504435,0.0207696345972865,0.014203839885894,0.0856282276850452,False,False,251.452032954391,28.1915496705476,0.1201350342962151,0.1662074995506883
22,ABCB7 ,0.951931330472103,876.0,0.692090395480226,216.0,-2.60310027884088,-3.524620409906947,-2.11299674741,-4.698675652252407,-1.1358829058763225,0.1732862956814006,-0.1990289074286191,-0.7356109798618496,0.0859330543797371,-0.6962767200859141,True,True,11.408059056236,47.1285109307312,0.3501057322167788,0.2849628326440308
11194,ABCB8 ,0.0,0.0,0.0,0.0,-0.5032611412593638,-5.137959355833626,-0.727422473488,-4.9295402424668175,0.0390665013147613,0.0111414612293616,-0.0727520568458356,0.0650213083304626,0.0258418791489233,-0.4051412277496524,False,False,50.4212365738003,46.5802969674537,0.1493281280476727,0.286798309972686
23457,ABCB9 ,0.0008583690987124,0.0,0.0197183098591549,0.0,-0.6614493448571608,-5.6331867479359135,-0.837903288469,-3.467456432299414,-0.0263363185440392,0.012711410463992,-0.2823852225963532,-0.2069970610421271,0.0331060679719343,-0.3465495715104703,False,False,62.0942818531778,16.1242554691394,0.2725046740258681,0.2571250253885788
4363,ABCC1 ,0.0008583690987124,0.0,0.0,0.0,-0.4696670476547853,-4.752353760432984,-0.541792519829,-4.061176333949909,0.0111988418261903,0.010238360544637,-0.1292884853120547,0.0496707713643515,0.0212105484172602,-0.0878405955046246,False,False,66.8079895044355,57.1964543805606,0.1088425574153922,0.0909690634578373
89845,ABCC10 ,0.007725321888412,0.0,0.0,0.0,-0.7812405800616293,-5.165021421107575,-0.736505926534,-5.385089073291977,-0.1376102905663863,0.0155284709488304,-0.0443581628609477,0.1352254692975908,0.0262047241709278,-0.5893579127220685,False,False,44.7741172202591,40.4912409185922,0.1481468355631504,0.2474304173824446
85320,ABCC11 ,0.0,0.0,0.0014084507042253,0.0,-0.3249528660370162,-3.563408776750583,-0.901477666502,-6.773928315511731,0.0473693753975861,0.0109170844605085,0.7455919719601066,0.0061895852374776,0.0179544514193526,-0.8988444436127331,False,False,134.714155521481,102.783890981133,0.267594431684129,0.10560611161967
94160,ABCC12 ,0.0,0.0,0.0,0.0,-0.2257261127494678,-3.2316770915561364,-0.580273151606,-3.5443691218804187,0.0324764922997611,0.0063835949121616,0.4133047263407114,-0.0422999181272867,0.0230379296390119,0.0015525482597507,False,False,65.555602954877,31.7413585316654,0.1004469698093008,0.1741996190724319
1244,ABCC2 ,0.0008583690987124,0.0,0.0,0.0,-1.279077263351535,-11.88837742484344,-0.676911565487,-4.283065479965243,-0.005326249806471,0.0114795249549673,-0.087601922868476,-0.0195731838982739,0.0235542106353381,0.160211458804002,False,False,515.913507726795,27.9219461023131,0.1457382501081229,0.1864896476989213
8714,ABCC3 ,0.0017167381974248,0.0,0.001412429378531,0.0,-0.8653880859977515,-7.037174403117575,-0.651922650625,-3.27222347096307,-0.0443733077671376,0.0136114790883174,-0.4417356151074346,-0.0196493898728579,0.0373356503210984,0.2229475059414724,False,False,158.568121651193,37.7195456118424,0.1980367887284235,0.2752399717382791
10257,ABCC4 ,0.0,0.0,0.001412429378531,0.0,-0.5662362635998778,-6.0823976238862345,-0.7384242934499999,-4.10686048789612,0.1320424029583637,0.0131797730565748,-0.3686767059926053,-0.0951430834168835,0.0245347610283535,-0.4597337957759844,False,False,145.258132726415,36.0302782627236,0.1052121451570984,0.1631921002484425
10057,ABCC5 ,0.0,0.0,0.004225352112676,0.0,-0.6023557714433306,-6.291682860993755,-0.945187922455,-5.348141160472248,0.0110062458132436,0.009503861754108,-0.1464639195932136,-0.0688572941296967,0.0268491325152536,-0.3004836174460714,False,False,76.6044235329846,39.6124357711765,0.1085566325631264,0.247167618812809
6833,ABCC8 ,0.0,0.0,0.001412429378531,0.0,-0.4346989761196867,-5.226118323309106,-0.850196792436,-5.211219507447761,0.026277208495215,0.0077803386658909,-0.1013238753886355,0.0155860817074179,0.0276019171445332,-0.2269456341265825,False,False,107.453688305036,59.4186591695068,0.2208350062699648,0.2660048119139532
10060,ABCC9 ,0.0008583690987124,0.0,0.0,0.0,-0.5661022192439724,-4.437520822921869,-0.440932188664,-3.2656331880921834,0.0114556745420734,0.0169398765067842,2.2657051400996435,0.094686644940099,0.0269015235518666,-0.0379936670951482,False,False,515.416666897395,7.51165005200846,0.5358470374498623,0.3616547364855816
215,ABCD1 ,0.0394849785407725,7.0,0.1242937853107344,11.0,-1.5366147526912952,-8.408787061844171,-1.47038507206,-4.500138144148593,-0.1639793388718255,0.0266467157499117,-2.0470928069574974,-0.2649715325652553,0.0717497577059397,-0.3139110468843972,False,False,336.078108755563,21.7732063976921,0.1388097335756536,0.1307954403168687
225,ABCD2 ,0.0,0.0,0.0014084507042253,0.0,-0.4865546535316476,-4.289409483251011,-0.792927902886,-4.698557473915813,-0.0213643659618563,0.0117615961251702,0.6970947810533615,-0.0667041804773449,0.0238897593629229,-0.324319938260932,False,False,133.683418112145,23.2535631661459,0.1819735953744679,0.2321860995317324
5825,ABCD3 ,0.0128755364806866,0.0,0.0028169014084507,0.0,-0.7478589798288483,-4.269894075168217,-1.14928506788,-6.648934462398535,-0.1154556397984563,0.0219358317846544,0.9254544639081282,0.0513112339119211,0.0326054274535907,-0.5220623141456566,False,False,195.080473014836,30.2157362744844,0.4112566993601927,0.0933895363754456
5826,ABCD4 ,0.0042918454935622,1.0,0.0,0.0,-1.3843402165807257,-10.936953856472105,-0.444591487812,-3.367342826433084,-0.0848709313916979,0.0141168980382814,-1.442825770594645,-0.0445829993990036,0.0141111935009063,-0.1129280177405938,False,False,224.859228703666,7.64929514311257,0.1562074176956739,0.2175379314627672
6059,ABCE1 ,0.9948497854077252,1157.0,0.983249581239531,524.0,-3.115894508915985,-3.445739459011864,-2.9091996751200004,-4.577589516499549,-1.892795960990332,0.1259963686963536,0.6859001977877369,-1.3346963589214906,0.1183078242918664,-0.4835250634157271,True,False,86.9858898093647,31.2888870312739,0.4233660495653399,0.4291802397638461
23,ABCF1 ,0.9914163090128756,1082.0,0.1239530988274706,7.0,-2.3475878480313868,-4.381070541414574,-0.990607908633,-3.210714060702597,-1.2253207823561376,0.0656193530658561,-0.280377810770212,-0.3473518405934976,0.040138812847274,-0.034600946403733,True,False,29.5674320012647,14.5091880065939,0.2735353497857168,0.354610773941209
55324,ABCF3 ,0.0008583690987124,0.0,0.0016750418760469,0.0,-1.23810392916791,-11.760000270822834,-0.808636540422,-4.848227576252267,0.0274414456319762,0.0115808591176576,-1.9166152492028907,-0.0560730268510631,0.02409463337226,-0.2328423194815675,False,False,253.270322353331,24.0663248335807,0.3768997311236827,0.2922620995936528
9619,ABCG1 ,0.0,0.0,0.0,0.0,-0.3453891138104006,-3.9084863385785886,-0.5681115728230001,-4.1004063699714575,-0.0103422251111518,0.0073484201966373,0.1512300934877789,-0.0061589415789629,0.0187821635990917,0.1626679326454193,False,False,71.6483068911098,48.3695292101968,0.2241662622028257,0.3806559714115483
9429,ABCG2 ,0.0008583690987124,0.0,0.0,0.0,-0.717044647234317,-7.314520416445046,-0.582623833492,-3.71869415220876,0.056224652503833,0.0111760882767037,0.2605067336414258,-0.0599466538427296,0.0197554149556241,0.1269481616409019,False,False,185.458787308833,15.4327743056456,0.1274597054032316,0.2607783708461692
64137,ABCG4 ,0.0,0.0,0.0,0.0,-0.6198278165007931,-7.002976689733306,-0.462292647174,-3.37110013332524,0.0176635624580419,0.0082867315595543,-0.0542947253408123,0.0413032253188789,0.0223162397421458,0.3748621007081746,False,False,164.129749411798,35.7206458236019,0.1718911979520797,0.115600023440815
64240,ABCG5 ,0.0008583690987124,0.0,0.0,0.0,-0.4907421836703771,-5.456546842687722,-0.6660210280759999,-4.8372868198654775,0.0327759502402653,0.0092050824651277,-0.1527779859250679,-0.0083959390680231,0.0184821746200392,0.0921467797111682,False,False,107.257260046219,66.93603921867,0.0589465799112393,0.2525991804956543
64241,ABCG8 ,0.0008583690987124,0.0,0.0,0.0,-0.4946816910306167,-5.009398071928062,-0.6479673320970001,-5.069471308939367,0.0153341404486699,0.0103656424915945,0.4317782607472124,-0.0130275147190888,0.0156869960261766,-0.5742307884527978,False,False,151.252311066201,70.196255220626,0.2126788092287722,0.2989058925772842
84696,ABHD1 ,0.0,0.0,,,-0.6086195629370129,-6.342111503897157,,,0.0170626322001249,0.0097328458829702,0.2238161760901799,,,,False,,168.004614789078,,-0.0065287820617143,
55347,ABHD10 ,0.0025751072961373,0.0,0.0127970749542961,0.0,-0.5020817868930342,-3.743020440865204,-0.8866747990170001,-3.646766544012839,0.0334204477038352,0.0204681304976073,0.168174227987994,-0.0838753653650129,0.0484616493788187,-0.1333294726775122,False,False,88.8100145935632,5.60000859099121,0.2732021253702631,0.4016232258857169
83451,ABHD11 ,0.230901287553648,30.0,0.0,0.0,-1.2768720229943482,-4.775677202897454,-0.632240967912,-3.9832932316388256,-0.3278437160186722,0.0394901155294438,-0.7460234991769671,0.127775929582726,0.0364050757863168,0.0024787274555111,False,False,104.436741986595,7.75230856985303,0.3253378312526041,0.1552612676088368
26090,ABHD12 ,0.0017167381974248,0.0,0.1882998171846435,25.0,-0.5314881612167369,-5.105738931722293,-1.29423289451,-2.9175161088138704,0.0237496692622161,0.0118260820572392,-0.1328288415399017,-0.2823746433413489,0.1202853758814716,-0.2210382086442115,False,False,62.8903800077533,4.590028668088,0.17547490169636,0.4552447151516955
145447,ABHD12B ,0.0017167381974248,0.0,0.0,0.0,-0.4819722137114651,-4.110717814144404,-0.58450105356,-4.343277049627953,0.0442806924387968,0.0163890463784222,-0.1754513268390867,-0.0080189923360685,0.0176171855721884,-0.0437679592627816,False,False,77.1980029396561,21.0358370935148,0.163956932235168,0.1989816176350098
84945,ABHD13 ,0.0034334763948497,0.0,0.0014084507042253,0.0,-0.8815836436013809,-6.309330954577383,-0.6968075831820001,-4.710154344709453,-0.105510773684521,0.015129981098684,0.0835371170854072,-0.0198337698486727,0.0206572955064172,-0.7533209694300254,False,False,174.602097974491,67.0701414053034,0.2456074147091492,0.2683325194720888
25864,ABHD14A ,0.0,0.0,0.0,0.0,-0.3329876095170069,-3.72192706571272,-0.478008694221,-3.3379264446279238,0.0297552274866986,0.0094986519284523,-0.0041094912426368,0.0907251804004485,0.0290311786305841,0.2505774908007356,False,False,24.2555881568883,16.6275017683197,0.2387809230580889,0.3253004107865335
84836,ABHD14B ,0.0017167381974248,0.0,0.0,0.0,-0.4501301201234681,-4.379033445470332,-0.5652293957810001,-4.184194452594105,0.0242683604121317,0.0117362689772453,0.2877724829431859,0.0508899802296919,0.0216823332507677,-0.2460049352770491,False,False,74.396299062684,31.3574903925763,0.2259271299561189,0.2321710451826541
116236,ABHD15 ,0.1047210300429184,2.0,0.0,0.0,-1.0041521083465883,-4.828375606378864,-0.487290653408,-2.434434400787029,-0.2510482772723504,0.0243280679126238,-0.2683157232370332,-0.0919996247912983,0.0263656063134264,0.4706485745996339,False,False,66.3108448121798,9.85407600112583,0.1407326509245793,0.2297111101611506
7920,ABHD16A ,0.0008583690987124,0.0,0.0,0.0,-0.836321957014225,-6.710187857474354,-0.584979352382,-4.070297469404686,-0.0453136696400163,0.0138960929257141,-0.8101277652275948,-0.0866352501770494,0.014990162674197,0.0074280896004241,False,False,149.144496421084,11.9877980785359,0.1900813393683258,0.0358865127628955
140701,ABHD16B ,0.0,0.0,0.0,0.0,-0.5006419574168314,-4.932753683529204,-0.781964668844,-5.632033703164582,-0.011859530263654,0.0098186619575572,-0.3682421321851715,0.0078296177735329,0.0196651600488884,0.7733205465296128,False,False,91.9294337348074,120.875516784062,0.1824027105550952,0.1980852723291453
81926,ABHD17A ,0.1793991416309013,3.0,0.0,0.0,-1.4144281945340695,-6.355703260301288,-0.416224498334,-2.695004483294728,-0.3091009990835822,0.0302450625040469,-0.491062310231057,-0.0153726878544063,0.0221232391953992,0.5506492326414864,False,False,79.7009827974692,29.6605545456345,0.1741194101847527,0.3144038279581303
